year,pred_final,amount_ugx,url,title,sentence
2025,land_row_dispute,152000000000.0,https://observer.ug/viewpoint/hoima-stadium-project-success-exposes-pros-and-cons-of-local-contracting/,Hoima stadium project success exposes pros and cons of local contracting,"At the start, whereas government offered them Shs 152 billion being 30 per cent of the Shs 498 billion project total valuation, the remainder of the funds are being footed by Summa."
2025,land_row_dispute,498000000000.0,https://observer.ug/viewpoint/hoima-stadium-project-success-exposes-pros-and-cons-of-local-contracting/,Hoima stadium project success exposes pros and cons of local contracting,"At the start, whereas government offered them Shs 152 billion being 30 per cent of the Shs 498 billion project total valuation, the remainder of the funds are being footed by Summa."
2025,payment_financial_dispute,1070000000000.0001,https://observer.ug/viewpoint/hoima-stadium-project-success-exposes-pros-and-cons-of-local-contracting/,Hoima stadium project success exposes pros and cons of local contracting,"For instance, I know for the record that the ministry of Works and Transport owes contractors up to Shs 1.07 trillion, with total estimates reaching over Shs 5.3 trillion."
2025,payment_financial_dispute,5300000000000.0,https://observer.ug/viewpoint/hoima-stadium-project-success-exposes-pros-and-cons-of-local-contracting/,Hoima stadium project success exposes pros and cons of local contracting,"For instance, I know for the record that the ministry of Works and Transport owes contractors up to Shs 1.07 trillion, with total estimates reaching over Shs 5.3 trillion."
2018,land_row_dispute,7000000000.0,https://observer.ug/news/land-commission-stops-suspected-shs-7bn-fraud/,Land commission stops suspected Shs 7bn fraud,"However, the commission’s letter dated June 26 addressed to Secretary to the Treasury Keith Muhakanizi observed that: “The commission has received information that the aforesaid land is the subject of compensation by the Uganda Land Commission (ULC) using the Land Fund, where so far Shs 2.4bn has been paid, and a further Shs 7bn is due for payment today.” Signed by Dr Douglas Singiza, the commission’s secretary, it said: “The purpose of this letter is to halt any further payments for the above-mentioned land as the commission proceeds with investigation into the matter.” How it started According to court documents seen by The Observer , the land on Block 237 was registered in 1946 in the names of Sir Edward Mutesa II."
2018,land_row_dispute,2400000000.0,https://observer.ug/news/land-commission-stops-suspected-shs-7bn-fraud/,Land commission stops suspected Shs 7bn fraud,"However, the commission’s letter dated June 26 addressed to Secretary to the Treasury Keith Muhakanizi observed that: “The commission has received information that the aforesaid land is the subject of compensation by the Uganda Land Commission (ULC) using the Land Fund, where so far Shs 2.4bn has been paid, and a further Shs 7bn is due for payment today.” Signed by Dr Douglas Singiza, the commission’s secretary, it said: “The purpose of this letter is to halt any further payments for the above-mentioned land as the commission proceeds with investigation into the matter.” How it started According to court documents seen by The Observer , the land on Block 237 was registered in 1946 in the names of Sir Edward Mutesa II."
2018,land_row_dispute,7000000000.0,https://observer.ug/news/land-commission-stops-suspected-shs-7bn-fraud/,Land commission stops suspected Shs 7bn fraud,"However, the commission’s letter dated June 26 addressed to Secretary to the Treasury Keith Muhakanizi observed that: “The commission has received information that the aforesaid land is the subject of compensation by the Uganda Land Commission (ULC) using the Land Fund, where so far Shs 2.4bn has been paid, and a further Shs 7bn is due for payment today.” Signed by Dr Douglas Singiza, the commission’s secretary, it said: “The purpose of this letter is to halt any further payments for the above-mentioned land as the commission proceeds with investigation into the matter.” How it started According to court documents seen by The Observer , the land on Block 237 was registered in 1946 in the names of Sir Edward Mutesa II."
2018,land_row_dispute,7000000000.0,https://observer.ug/news/land-commission-stops-suspected-shs-7bn-fraud/,Land commission stops suspected Shs 7bn fraud,"With the court halting payments until the case is disposed of, Kasasa’s Shs 7bn claim seemed to have fallen through until May 4 when it was resurrected."
2018,land_row_dispute,7000000000.0,https://observer.ug/news/land-commission-stops-suspected-shs-7bn-fraud/,Land commission stops suspected Shs 7bn fraud,"With the court halting payments until the case is disposed of, Kasasa’s Shs 7bn claim seemed to have fallen through until May 4 when it was resurrected."
2018,payment_financial_dispute,7000000000.0,https://observer.ug/news/land-commission-stops-suspected-shs-7bn-fraud/,Land commission stops suspected Shs 7bn fraud,"At the same time, the commission also stopped another Shs 6bn payment to American Procurement Company (Amproc) through the same ministry."
2018,payment_financial_dispute,6000000000.0,https://observer.ug/news/land-commission-stops-suspected-shs-7bn-fraud/,Land commission stops suspected Shs 7bn fraud,"At the same time, the commission also stopped another Shs 6bn payment to American Procurement Company (Amproc) through the same ministry."
2025,land_row_dispute,16000000.0,https://observer.ug/news/police-officer-remanded-over-theft-of-building-materials/,Police officer remanded over theft of building materials,Makindye Chief Magistrate’s court has remanded Superintendent of Police (SP) Avito Begira over the alleged theft of construction materials worth more than Shs 16 million.
2017,delay_time_overrun,212000000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,"The Shs 212 billion is referred to by Unra as a supplementary budget which, according to the authority, can be relocated to new programs of road works, which had insufficient budget allocations in the same financial year."
2017,land_row_dispute,51800000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,Some of the unspent funds include Shs 51.8 billion for land compensation along the Kampala-Jinja expressway; Shs 17.9 billion for construction of 66 selected bridges countrywide and Shs 15.3 billion for land compensation for those who will be evicted by the Kampala flyovers.
2017,land_row_dispute,17900000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,Some of the unspent funds include Shs 51.8 billion for land compensation along the Kampala-Jinja expressway; Shs 17.9 billion for construction of 66 selected bridges countrywide and Shs 15.3 billion for land compensation for those who will be evicted by the Kampala flyovers.
2017,land_row_dispute,15300000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,Some of the unspent funds include Shs 51.8 billion for land compensation along the Kampala-Jinja expressway; Shs 17.9 billion for construction of 66 selected bridges countrywide and Shs 15.3 billion for land compensation for those who will be evicted by the Kampala flyovers.
2017,delay_time_overrun,2100000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,There is also Shs 2.1 billion for road works along the Kapchorwa–Suam road; Shs 4.4 billion works for Gulu-Atiak–Nimule road; Shs 4 billion for road works on Fort Portal-Bundibugyo-Lamia roads and Shs 890 million for consultancy services for road designs of Muyembe-Moroto-Kotido road.
2017,delay_time_overrun,4400000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,There is also Shs 2.1 billion for road works along the Kapchorwa–Suam road; Shs 4.4 billion works for Gulu-Atiak–Nimule road; Shs 4 billion for road works on Fort Portal-Bundibugyo-Lamia roads and Shs 890 million for consultancy services for road designs of Muyembe-Moroto-Kotido road.
2017,delay_time_overrun,4000000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,There is also Shs 2.1 billion for road works along the Kapchorwa–Suam road; Shs 4.4 billion works for Gulu-Atiak–Nimule road; Shs 4 billion for road works on Fort Portal-Bundibugyo-Lamia roads and Shs 890 million for consultancy services for road designs of Muyembe-Moroto-Kotido road.
2017,delay_time_overrun,890000000.0,https://observer.ug/news/mps-tell-unra-to-return-unspent-monies/,MPs tell Unra to return unspent monies,There is also Shs 2.1 billion for road works along the Kapchorwa–Suam road; Shs 4.4 billion works for Gulu-Atiak–Nimule road; Shs 4 billion for road works on Fort Portal-Bundibugyo-Lamia roads and Shs 890 million for consultancy services for road designs of Muyembe-Moroto-Kotido road.
2022,procurement_irregularity,2067000000.0000002,https://observer.ug/news/mps-probing-into-uganda-airlines-corruption-receive-death-threats/,MPs probing into ‘Uganda Airlines corruption’ receive death threats,"Consequently, the duo influenced the award of the service contract amounting to $540,000 (about Shs 2.067 billion) to Abbavater which flouted the procedures of the Public Procurement and Disposal of Public Assets (PPDA) Act of 2003."
2021,land_row_dispute,400.0,https://observer.ug/business/oil-palm-expansion-would-ensure-predictable-incomes-for-farmers/,Oil palm expansion would ensure predictable incomes for farmers,"Data from the National Oil Palm Project indicate that on average, a farmer earns between Shs 400,000 and Shs 600,000 per acre per month."
2021,land_row_dispute,600.0,https://observer.ug/business/oil-palm-expansion-would-ensure-predictable-incomes-for-farmers/,Oil palm expansion would ensure predictable incomes for farmers,"Data from the National Oil Palm Project indicate that on average, a farmer earns between Shs 400,000 and Shs 600,000 per acre per month."
2019,payment_financial_dispute,151000000000.0,https://observer.ug/news/bahati-denies-benefitting-from-south-sudan-compensation/,Bahati denies benefitting from South Sudan compensation,"The payment is part of a request by the government through ministry of Finance seeking parliamentary approval, to clear a debt of Shs 151 billion owed to Ugandan traders and companies by the South Sudanese government."
2017,land_row_dispute,14000000000.0,https://observer.ug/news/vandals-steel-newly-installed-street-lights-in-masaka/,Vandals steal newly installed street lights in Masaka,Masaka municipality is a beneficiary of a Shs 14 billion street lighting project under the Kawanda-Masaka Power extension.
2018,land_row_dispute,600000000.0,https://observer.ug/news/lira-district-denies-receiving-shs-600m-akii-bua-stadium-funds/,Lira district denies receiving Shs 600m Akii-Bua stadium funds,He added that a huge part of the money was used to compensate residents who had been occupying the land where the new stadium is being built.
2018,procurement_irregularity,600000000.0,https://observer.ug/news/lira-district-denies-receiving-shs-600m-akii-bua-stadium-funds/,Lira district denies receiving Shs 600m Akii-Bua stadium funds,"According to Tivu, no money was lost and all the received funds can be accounted for."
2018,governance_oversight_failure,600000000.0,https://observer.ug/news/lira-district-denies-receiving-shs-600m-akii-bua-stadium-funds/,Lira district denies receiving Shs 600m Akii-Bua stadium funds,Omara had appeared before the MPs with a team of officials from the ministry of Education and the National Council of Sports to responds to complaints from legislators from Lango region about the alleged mismanagement of funds allocated for the construction of the stadium.
2018,land_row_dispute,600000000.0,https://observer.ug/news/lira-district-denies-receiving-shs-600m-akii-bua-stadium-funds/,Lira district denies receiving Shs 600m Akii-Bua stadium funds,"Commissioner Omara defended himself, saying Lira district local government which did the work, should be held accountable."
2018,procurement_irregularity,600000000.0,https://observer.ug/news/lira-district-denies-receiving-shs-600m-akii-bua-stadium-funds/,Lira district denies receiving Shs 600m Akii-Bua stadium funds,"But Tivu trashed the claim, saying they did what they did within the available funds."
2016,land_row_dispute,6000000.0,https://observer.ug/news/oil-companies-dumped-waste-on-my-land-and-i-am-still-paying-the-price/,"‘Oil companies dumped waste on my land, and I am still paying the price’",The government valuer gave me compensation of Shs 6 million.
2019,land_row_dispute,1400000000000.0,https://observer.ug/news/minister-mps-were-blocked-for-safety-reasons-lubowa-hospital-investor/,"Minister, MPs were blocked for safety reasons – Lubowa hospital investor","Early this year, parliament approved a loan guarantee of $379 million (about Shs 1.4 trillion) for Finasi/Roko for the construction of a specialized hospital."
2017,payment_financial_dispute,226000000000.0,https://observer.ug/news/kcca-to-face-shs-226bn-budget-shortfall-in-new-musisi-tenure/,KCCA to face Shs 226bn budget shortfall in new Musisi tenure,"Key among them is payment of an outstanding balance on Usafi market, which KCCA took over in 2016 at a contract cost of Shs 39.4bn from city businessman Umar Nasolo Ssekamatte."
2017,payment_financial_dispute,39400000000.0,https://observer.ug/news/kcca-to-face-shs-226bn-budget-shortfall-in-new-musisi-tenure/,KCCA to face Shs 226bn budget shortfall in new Musisi tenure,"Key among them is payment of an outstanding balance on Usafi market, which KCCA took over in 2016 at a contract cost of Shs 39.4bn from city businessman Umar Nasolo Ssekamatte."
2017,delay_time_overrun,226000000000.0,https://observer.ug/news/kcca-to-face-shs-226bn-budget-shortfall-in-new-musisi-tenure/,KCCA to face Shs 226bn budget shortfall in new Musisi tenure,"Other unfunded priorities include road works estimated to cost Shs 25.4bn; the operationalization of the Kampala Physical Development Plan, which will control unplanned developments in the city (Shs 11.9bn), the operationalization of Kiruddu and Kawempe hospitals (Shs 10bn); as well as Shs 5bn to reconstruct and upgrade six primary schools under KCCA."
2017,delay_time_overrun,25400000000.0,https://observer.ug/news/kcca-to-face-shs-226bn-budget-shortfall-in-new-musisi-tenure/,KCCA to face Shs 226bn budget shortfall in new Musisi tenure,"Other unfunded priorities include road works estimated to cost Shs 25.4bn; the operationalization of the Kampala Physical Development Plan, which will control unplanned developments in the city (Shs 11.9bn), the operationalization of Kiruddu and Kawempe hospitals (Shs 10bn); as well as Shs 5bn to reconstruct and upgrade six primary schools under KCCA."
2017,delay_time_overrun,11900000000.0,https://observer.ug/news/kcca-to-face-shs-226bn-budget-shortfall-in-new-musisi-tenure/,KCCA to face Shs 226bn budget shortfall in new Musisi tenure,"Other unfunded priorities include road works estimated to cost Shs 25.4bn; the operationalization of the Kampala Physical Development Plan, which will control unplanned developments in the city (Shs 11.9bn), the operationalization of Kiruddu and Kawempe hospitals (Shs 10bn); as well as Shs 5bn to reconstruct and upgrade six primary schools under KCCA."
2017,delay_time_overrun,10000000000.0,https://observer.ug/news/kcca-to-face-shs-226bn-budget-shortfall-in-new-musisi-tenure/,KCCA to face Shs 226bn budget shortfall in new Musisi tenure,"Other unfunded priorities include road works estimated to cost Shs 25.4bn; the operationalization of the Kampala Physical Development Plan, which will control unplanned developments in the city (Shs 11.9bn), the operationalization of Kiruddu and Kawempe hospitals (Shs 10bn); as well as Shs 5bn to reconstruct and upgrade six primary schools under KCCA."
2017,delay_time_overrun,5000000000.0,https://observer.ug/news/kcca-to-face-shs-226bn-budget-shortfall-in-new-musisi-tenure/,KCCA to face Shs 226bn budget shortfall in new Musisi tenure,"Other unfunded priorities include road works estimated to cost Shs 25.4bn; the operationalization of the Kampala Physical Development Plan, which will control unplanned developments in the city (Shs 11.9bn), the operationalization of Kiruddu and Kawempe hospitals (Shs 10bn); as well as Shs 5bn to reconstruct and upgrade six primary schools under KCCA."
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,"Now, through his lawyers, Amanyire and Mwebaze Advocates, Sentamu contends that the deceased was in good health and had no known medical complications before his death."
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,"He contends that the conduct of the school amounts to gross negligence, which makes it liable to general and punitive damages for the inconvenience, mental anguish and stress the death of his son caused him."
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,"Sentamu says that the school has a duty to care for his deceased son and other pupils, arguing that exposing them to the loose timber frame was a fundamental breach of duty to care."
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,"“The plaintiff (Sentamu) avers and contends that the defendant is liable for loss of expectation of life for leading to the death of a child of tender years,” read his submissions in part."
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,Sentamu wants court to declare that the death of Kyagulanyi resulted from the school’s negligence.
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,He is seeking Shs 950 million in general damages and Shs 50 million in punitive damages.
2019,land_row_dispute,950000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,He is seeking Shs 950 million in general damages and Shs 50 million in punitive damages.
2019,land_row_dispute,50000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,He is seeking Shs 950 million in general damages and Shs 50 million in punitive damages.
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,He also wants court to award him the costs of the suit.
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,High court registry has since summoned Sir Apollo Kaggwa to file its defense before the case is allocated to a judge for a hearing.
2019,land_row_dispute,1000000000.0,https://observer.ug/news/parent-seeks-shs-1bn-school-compensation-over-son-s-death/,Parent seeks Shs 1bn school compensation over son’s death,"The school headteacher, Francis Banya declined to comment on the incident, saying that it is being handled by police."
2017,land_row_dispute,50000000000.0,https://observer.ug/news/workers-strike-stalls-construction-at-bou-currency-centre/,Workers strike stalls construction at BOU currency centre,BOU contracted China Railway Group (CRG) Limited to undertake the construction of the Masaka currency centre at the tune of Shs 50 billion.
2017,land_row_dispute,7000.0,https://observer.ug/news/workers-strike-stalls-construction-at-bou-currency-centre/,Workers strike stalls construction at BOU currency centre,"The affected workers earn between Shs 7000 and 20,000 per day depending on their qualifications and the kind of work they do."
2017,land_row_dispute,6.0,https://observer.ug/news/workers-strike-stalls-construction-at-bou-currency-centre/,Workers strike stalls construction at BOU currency centre,"“What am suggesting is; we have talked to these people, CRG does not give lunch allowance, CRG has a minimum wage, the government said it is Shs 6,000 but for them they are paying Shs 7,000 and your salary is paid according to what you have produced."
2017,land_row_dispute,7.0,https://observer.ug/news/workers-strike-stalls-construction-at-bou-currency-centre/,Workers strike stalls construction at BOU currency centre,"“What am suggesting is; we have talked to these people, CRG does not give lunch allowance, CRG has a minimum wage, the government said it is Shs 6,000 but for them they are paying Shs 7,000 and your salary is paid according to what you have produced."
2021,land_row_dispute,96000000.0,https://observer.ug/news/rwenzori-in-court-after-paying-shs-96m-rent-to-wrong-landlord/,Rwenzori in court after paying Shs 96m rent to wrong landlord,"Rwenzori is also suing Wilson Sendegeya, one of the officers working for the said company, and John Musoke Ssenyonga, who late came up to claim ownership of the same property."
2024,contract_management_failure,19000000000.0,https://observer.ug/news/swiss-businessman-summoned-by-hoima-court-over-shs-19bn-land-fraud/,Swiss businessman Heimhofer summoned by Hoima court over Shs 19bn land fraud,They are also seeking an order to hold Heimhofer and Kajumba personally liable for the lodgement of the caveat and the resultant loss and damages occasioned to the company and an order for compensation for the lodgement of the contested caveat.
2024,land_row_dispute,19000000000.0,https://observer.ug/news/swiss-businessman-summoned-by-hoima-court-over-shs-19bn-land-fraud/,Swiss businessman Heimhofer summoned by Hoima court over Shs 19bn land fraud,"According to the records, Twesigye met Kajumba at Fairway Hotel in Kampala where they confirmed their interest in purchasing the land for a solar power project they were going to undertake with the government of Uganda."
2024,land_row_dispute,19000000000.0,https://observer.ug/news/swiss-businessman-summoned-by-hoima-court-over-shs-19bn-land-fraud/,Swiss businessman Heimhofer summoned by Hoima court over Shs 19bn land fraud,A survey was later done and the respondents were furnished with a report that they had incorporated the company in the name of Terra Sola Energy Limited which was going to execute the project and purchase the land.
2024,land_row_dispute,19000000000.0,https://observer.ug/news/swiss-businessman-summoned-by-hoima-court-over-shs-19bn-land-fraud/,Swiss businessman Heimhofer summoned by Hoima court over Shs 19bn land fraud,"The purpose of the 20 months provided was to enable the defendants to carry out a feasibility study to determine the suitability of the suit land for the solar power project,” reads the documents."
2024,delay_time_overrun,19000000000.0,https://observer.ug/news/swiss-businessman-summoned-by-hoima-court-over-shs-19bn-land-fraud/,Swiss businessman Heimhofer summoned by Hoima court over Shs 19bn land fraud,But Kajumba reportedly replied admitting to the delays in signing the implementation agreement with the government but insisted that they had lodged a caveat to protect their investment in the project studies conducted on the suit land.
2024,procurement_irregularity,19000000000.0,https://observer.ug/news/swiss-businessman-summoned-by-hoima-court-over-shs-19bn-land-fraud/,Swiss businessman Heimhofer summoned by Hoima court over Shs 19bn land fraud,"In December 2023, Testimony obtained a serious investor from the United Arab Emirates who was interested in purchasing the suit land for a sugar project and the company director Twesigye once again got in touch with Heimhofer and Kajumba to remove a caveat but was ignored."
2017,land_row_dispute,495.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"This week, the hospital was under media spotlight after it was discovered that it had detained a one Stella Adong since December 21 after she failed to clear a medical bill of Shs 495,000."
2017,land_row_dispute,600.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"Ajalu owes the hospital Shs 600,000, Nakanjako Shs 360,000 and Nalwadda Shs 480,000."
2017,land_row_dispute,360.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"Ajalu owes the hospital Shs 600,000, Nakanjako Shs 360,000 and Nalwadda Shs 480,000."
2017,land_row_dispute,480.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"Ajalu owes the hospital Shs 600,000, Nakanjako Shs 360,000 and Nalwadda Shs 480,000."
2017,land_row_dispute,460.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"According to Nakanjako, shortly after her delivery the hospital asked for Shs 460,000 but her husband was only able to raise Shs 100,000."
2017,land_row_dispute,100.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"According to Nakanjako, shortly after her delivery the hospital asked for Shs 460,000 but her husband was only able to raise Shs 100,000."
2017,land_row_dispute,600.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"Nalwadda broke up with her husband just before she delivered and is currently surviving on handouts from friends and well-wishers. jalu has spent the last three months at the hospital for failure to pay Shs 600,000."
2017,land_row_dispute,495.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"This afternoon, Winnie Kiiza, the Leader of the Opposition rushed to Luweero together with the area woman MP, Lilian Nakate and their Lira counterpart, Joy Atim to rescue, Stella Adong from the same facility who was also held for failing to pay Shs 495,000."
2017,land_row_dispute,50000000.0,https://observer.ug/news/hospital-holding-three-more-mothers-over-unpaid-bills/,Hospital ‘detains’ three more mothers over unpaid bills,"Akullu said they are stuck with unpaid medical bills amounting to Shs 50 million, saying they only receive Shillings 21 million under Primary Health Care from government, which can’t help either."
2025,land_row_dispute,1500000000.0,https://observer.ug/business/ubl-invests-over-shs-1-5-billion-on-water-projects/,UBL invests over Shs 1.5 billion on water projects,"“Projects like the restoration of Gangu and Nawandigi wetlands, catchment protection in the Lake Victoria Basin, and sustainable water-use investments deliver tangible benefits to communities, ecosystems, and the economy,” he said."
2020,land_row_dispute,54000000000000.0,https://observer.ug/business/oil-production-delay-has-been-beneficial/,‘Oil production delay has been beneficial’,"“As a consequence of signing the FID, between $15 billion (Shs 54 trillion) and $20 billion (Shs 72 trillion) is expected to be invested in Uganda through various projects in five to seven years,” he said."
2020,land_row_dispute,72000000000000.0,https://observer.ug/business/oil-production-delay-has-been-beneficial/,‘Oil production delay has been beneficial’,"“As a consequence of signing the FID, between $15 billion (Shs 54 trillion) and $20 billion (Shs 72 trillion) is expected to be invested in Uganda through various projects in five to seven years,” he said."
2017,contract_management_failure,6000000000.0,https://observer.ug/news/mps-block-govt-bid-to-quash-oil-probe-verdict/,MPs block govt bid to quash oil probe verdict,Sharp exchanges between MPs and ministers capped hours of yesterday’s bitter debate on the investigation report into the Shs 6 billion reward to 42 government officials who performed commendably in the London tax arbitration dispute between Uganda and Heritage Oil and Gas and Tullow Oil.
2017,land_row_dispute,1000000000.0,https://observer.ug/education/gayaza-high-school-old-girls-walk-for-new-administration-block/,Gayaza High School old girls walk for new administration block,"Former students of Gayaza High School will on June 11, 2017 hold a fundraising walk, ‘Tambula Gayaza’ to raise Shs 1 billion for the construction of a new administration block at the school."
2021,land_row_dispute,292000000000.0,https://observer.ug/news/approved-ndeeba-church-land-compensation-inflated-by-billions/,Approved Ndeeba church land compensation inflated by billions,"These funds are part of a bigger Shs 292 billion supplementary budget approved by parliament on February 11 to among others; enable the government purchase 18 million doses of Covid-19 vaccines, purchase more face masks by the ministry of Health and purchase more ambulances."
2021,land_row_dispute,3800000000.0,https://observer.ug/news/approved-ndeeba-church-land-compensation-inflated-by-billions/,Approved Ndeeba church land compensation inflated by billions,He acknowledged that parliament had received a petition from a man identified Michael Obongomin contesting the allocations made to ministry of Lands for the benefit of M/s Ephraim Enterprises totalling Shs 3.8 billion as compensation for the compulsory acquisition by government for the demolished Ndeeba Church land.
2021,land_row_dispute,1490000000.0,https://observer.ug/news/approved-ndeeba-church-land-compensation-inflated-by-billions/,Approved Ndeeba church land compensation inflated by billions,He added that the same petition contested the Shs 1.49 billion compensation for Mugisha’s land.
2021,land_row_dispute,2000000000.0,https://observer.ug/news/approved-ndeeba-church-land-compensation-inflated-by-billions/,Approved Ndeeba church land compensation inflated by billions,Minister Ajedra says that the petitioner alleges that the land belonging to Mugisha had been inflated by 254 hectares and the value for M/s Ephraim Enterprises land had been inflated by Shs 2 billion.
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"The funding will be provided under the East African Community Railway Rehabilitation Support Project which is expected to bolster rail services and lower transportation costs across the region, endowed with agricultural land, minerals and petroleum production and manufacturing."
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"The financing approved by AfDB’s board of directors consists of loans and grants from AfDB and its concessional lending window, the African Development Fund."
2022,contract_management_failure,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"The works entail the immediate rehabilitation of 265-kilometre of MGR tracks between Malaba and Mukono, including the line to the Jinja pier and Port Bell on Lake Victoria."
2022,delay_time_overrun,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,The project incorporates training and skills development for the railway workforce.
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"It also will integrate nature-based solutions, including tree planting, to enhance the climate resilience of the tracks."
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"During the board approval, AfDB President Akinwumi Adesina observed that rail tracks will be instrumental in linking rural-based special agricultural processing zones, which the bank is promoting, to markets and other vital logistics hubs."
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"He added that the lines are critical to opening up the heartland of Africa, where there is immense agricultural and economic potential."
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"The Kampala-Malaba Meter Gauge Railway is part of the multi-modal Northern Corridor route, which includes road transport from Mombasa in Kenya to Uganda and neighbouring countries, including Rwanda, Burundi, South Sudan and Eastern DR Congo."
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,The corridor also has maritime links with Lake Victoria’s inland waterways.
2022,land_row_dispute,1100000000000.0,https://observer.ug/news/uganda-secures-shs-1-1-trillion-to-rehabilitate-kampala-malaba-railway/,Uganda secures Shs 1.1 trillion to rehabilitate Kampala-Malaba railway,"Rail is viewed as a safer and more affordable mode of transport than road, but currently, more than 90 per cent of the traffic along the northern corridor is carried by road, with a mere 7 per cent moving by rail because of poor infrastructure."
